ECLAC,,,
Argentina,ACIFI S.A.,Rental of Office Premises - Buenos Aires,"118,800.00"
Sri Lanka,SISIRA BUILDERS (PVT) LTD,Construction,"91,721.40"
Sri Lanka,SISIRA BUILDERS (PVT) LTD,Construction,"31,012.77"
Sri Lanka,Sma. Careem Engineering Consultancy,Construction,"162,649.73"
Sri Lanka,Sma. Careem Engineering Consultancy,Construction,"101,852.07"
Sri Lanka,Tempana Swanpalitha Kiri Govi Samithiya,Civil works rehabilitation,"46,807.96"
Sri Lanka,Tempana Swanpalitha Kiri Govi Samithiya,Construction,"38,971.75"
Sri Lanka,U.B.01 ALE FARMER ORGANIZATION,Construction,"57,307.88"
Sri Lanka,Uni Consultancy services,Construction,"97,372.13"
Sri Lanka,Unuwatura Bubula Saviya Community Based,Construction,"48,786.10"
Sri Lanka,V.V.Karunaratne & Company,Construction,"941,064.32"
Sri Lanka,Valaintha Vaddai South Kandam,Construction,"48,887.29"
Sri Lanka,Vijay Construction and Co,Construction,"282,344.06"
Sri Lanka,Wahid Construction,Construction,"110,748.30"
Sri Lanka,Waladowa Fresh Water Fisherman's,Construction,"58,216.71"
Sri Lanka,Walagamba Farmer Society,Construction,"70,650.76"
Sri Lanka,Weharagala Grama Sanvardana Samithiya,Civil works rehabilitation,"51,562.69"
Sri Lanka,Weharagala Grama Sanvardana Samithiya,Construction,"35,827.25"
Sudan,Kano for Trading & Investment Ltd,Common Services - Premises,"98,375.00"
Sudan,New Daisy General Merchants & Const.,Construction,"31,707.28"
Sudan,Pancuai Construction Development Company,Construction,"151,769.68"
Sudan,Pancuai Construction Development Company,Construction,"134,955.04"
Sudan,Rapid Farmers Dev't Center Cooperative,Victim Assistance Contract,"32,000.00"
Sudan,Remmy Technical Services (SS) Ltd,Construction,"206,243.00"
Sudan,Sat for Computer Co. Ltd.,Telecommunications,"63,346.94"
Sudan,SOUTH SUDAN LOGISTICS,Construction,"92,024.80"
Sudan,SOUTHERN ENGINEERS & BUILDERS CO. LTD,Construction,"98,964.00"
Sudan,SOUTHERN ENGINEERS & BUILDERS CO. LTD,"Construction services,","231,983.60"
Sudan,SOUTHERN ENGINEERS & BUILDERS CO. LTD,Office buildings construction,"155,357.00"
Sudan,SUDAN -Ozone Office,Technical Studies,"49,500.00"
Sudan,Sudanese Mobile Telephone Co. (ZAIN),Telecommunications,"42,101.28"
Sudan,The National Mine Action Center,Mining,"35,000.00"
Sudan,Toug Trading and Engineering Co,Construction,"300,000.00"
Sudan,Toug Trading and Engineering Co,Construction,"59,152.07"
Sudan,Twasol Al-Amal Charity Organization,Mining,"60,000.00"
Sudan,UNITED COMPANY LIMITED,Construction,"124,302.54"
Sudan,WAKE REMO TRADING & CONSTRUCTION CO. LTD,Construction,"86,363.54"
Sudan,WFP Emergency Operation in Sudan,Telecommunications,"69,469.00"
Sudan,Women Link Connection People/Association,"Monitoring missions, training for LMLVU, psycological sessions","35,000.00"
Sweden,Myndigheten for Samhallsskydd och Beredskap,Disaster Prevention,"56,061.19"
Sweden,Myndigheten for Samhallsskydd och Beredskap,Politics,"578,460.00"
Sweden,Myndigheten for Samhallsskydd och Beredskap,Service Contracts - Individual,"163,208.85"
Sweden,Myndigheten for Samhallsskydd och Beredskap,Service Contracts - Individual,"138,641.76"
Sweden,Stockholm Environment Institute,Procurement Services,"96,913.00"
Sweden,Stockholm International Water Institute,Environmental Management,"50,000.00"
Sweden,Stockholm International Water Institute,Travel Service,"45,654.06"
Switzerland,ABISSA Informatique Genève SA,Telecommunications,"54,234.06"
Switzerland,American Express Int. - Swisscard AECS,Travel,"164,574.82"
Switzerland,American Express Int. - Swisscard AECS,Travel,"88,422.32"
Switzerland,American Express Int. - Swisscard AECS,Travel,"78,173.45"
Switzerland,American Express Int. - Swisscard AECS,Travel,"55,658.09"
Switzerland,American Express Int. - Swisscard AECS,Travel,"39,579.68"
Switzerland,American Express Int. - Swisscard AECS,Travel,"37,823.59"
Switzerland,American Express Int. - Swisscard AECS,Travel,"31,139.62"
Switzerland,American Express Int. - Swisscard AECS,Travel,"30,050.76"
Switzerland,ATZ COMMUNICATIONS,Travel Service,"60,000.00"
Switzerland,Compass Group (Schweiz) AG,Catering Services,"61,761.78"
Switzerland,GENEVA INT'L CENTRE HUMANITARIA DEMINING,Explosive ordnance disposal or mine clearing services,"112,000.00"
Switzerland,GENEVA INT'L CENTRE HUMANITARIA DEMINING,Explosive ordnance disposal or mine clearing services,"71,400.00"
Switzerland,MINEWOLF SYSTEMS AG,Mine Action,"3,028,120.00"
Switzerland,MINEWOLF SYSTEMS AG,Mine Action,"120,310.00"
Switzerland,SOCIETE PRIVEE DE GERANCE,Travel Service,"97,253.89"
Switzerland,SOCIETE PRIVEE DE GERANCE,Travel Service,"91,116.51"
Switzerland,SOUTH CENTRE,Conference organizing services,"123,000.00"
Switzerland,SOUTH CENTRE,Environmental Management,"40,000.00"
Switzerland,SOUTH CENTRE,Procurement Services,"205,000.00"
Switzerland,Supreme Foodservice Gmbh,Sealing,"60,748.99"
Switzerland,UNITAR GENEVA,Conference organizing services,"34,454.00"
Switzerland,United Nations Office at Geneva,Procurement Services,"52,104.00"
Switzerland,United Nations Office at Geneva,Service Contracts - Individual,"255,860.00"
Switzerland,United Nations Office at Geneva,Service Industries,"50,374.00"
Switzerland,World Trade Organization,General Management Services,"2,625,933.72"
UNOPS Continued,,,
Switzerland,Zoi Environment Network,Project Management,"125,748.00"
Syrian Arab Republic,FOUR SEASONS HOTEL,Conference organizing services,"46,800.00"
Syrian Arab Republic,Y2AD,Conference organizing services,"49,906.09"
Tanzania,SimbaNET (T) Limited,"Internet, Design and Construction of Websites","40,738.00"
Tanzania,UNIVERSITY OF DAR ES SALAAM,Procurement Services,"39,730.00"
Thailand,ADPC FOUNDATION,Project Management,"387,651.00"
Togo,NOUVELLE SOTOTOLES SARL,Road transport,"36,253.40"
Trinidad and Tobago,Buccoo Reef Trust,Environmental Management,"210,392.26"
Tunisia,Arab Institute for Human Rights,Human rights advancement,"740,000.00"
Tunisia,SPH KHAMSA,Conference organizing services,"30,641.49"
Turkey,ARGES ARITMA MAKINA LTD.STI.,Sewage treatment plants construction,"73,400.00"
Turkey,ARGES ARITMA MAKINA LTD.STI.,Sewage treatment plants construction,"72,829.13"
Turkey,EDE Construction & Trade Company Inc,Construction,"1,001,322.00"
Turkey,EDE Construction & Trade Company Inc,Construction,"998,077.00"
Turkey,EDE Construction & Trade Company Inc,Construction,"871,472.00"
Turkey,EDE Construction & Trade Company Inc,Construction,"679,204.13"
Turkey,EDE Construction & Trade Company Inc,Construction,"472,638.00"
Turkey,EDE Construction & Trade Company Inc,Construction,"393,714.00"
Turkey,EDE Construction & Trade Company Inc,Construction,"350,000.00"
Turkey,EDE Construction & Trade Company Inc,Construction,"300,414.00"
Turkey,EDE Construction & Trade Company Inc,Construction,"270,843.11"
Turkey,YANKI TRAVEL AGENCY,General Management Services,"34,040.50"
Turkmenistan,Kangar LTD-T,Environmental Management,"35,000.00"
Uganda,AFRICAN Skies Limited,Air charter services,"36,560.00"
Uganda,AFRICAN Skies Limited,Construction,"1,324,881.95"
Uganda,AFRICAN Skies Limited,Construction,"87,380.00"
Uganda,AFRICAN Skies Limited,Construction,"43,160.00"
Uganda,Botimore and Company,Construction,"41,886.45"
Uganda,Botimore and Company,"Construction services,","164,565.13"
Uganda,Bush Contractors  Co. Ltd,Construction,"188,954.00"
Uganda,Bush Contractors  Co. Ltd,Construction,"188,954.00"
Uganda,Bush Contractors  Co. Ltd,Construction,"188,954.00"
Uganda,ENMARG GROUP INC,Civil works rehabilitation,"30,330.50"
Uganda,MESCO LIMITED,Construction,"177,301.70"
Uganda,MESCO LIMITED,Construction,"50,000.00"
Uganda,MESCO LIMITED,Office buildings construction,"217,752.00"
Uganda,New Daissy Ltd,Construction,"82,823.59"
Uganda,Nile Basin Initiative Secretariat,DSA International,"129,754.00"
Uganda,Nile Basin Initiative Secretariat,Environmental Management,"52,254.00"
Uganda,NITRO CHEMICALS UGANDA LTD,Explosive ordnance disposal or mine clearing services,"30,175.00"
Uganda,SLM and Family Enterprises Ltd,Office buildings construction,"56,557.00"
Uganda,TERRAIN SERVICES LTD.,Construction,"41,797.00"
Uganda,UNIFREIGHT TRUCKING SERVICES LIMITED,"Construction services,","219,123.56"
Uganda,UNIFREIGHT TRUCKING SERVICES LIMITED,"Construction services,","209,182.52"
Uganda,Zhonghao Overseas Const. & Eng. Co. Ltd,Construction,"1,117,275.00"
Uganda,Zhonghao Overseas Const. & Eng. Co. Ltd,Construction,"902,916.13"
Uganda,Zhonghao Overseas Const. & Eng. Co. Ltd,Construction,"651,226.70"
Uganda,Zhonghao Overseas Const. & Eng. Co. Ltd,"Construction services,","923,299.23"
Uganda,Zhonghao Overseas Const. & Eng. Co. Ltd,"Construction services,","755,699.46"
Uganda,Zhonghao Overseas Const. & Eng. Co. Ltd,"Construction services,","241,670.30"
Uganda,Zhonghao Overseas Const. & Eng. Co. Ltd,Telecommunications,"240,021.90"
Ukraine,KP DOBROBUT LTD,Conference organizing services,"47,262.36"
Ukraine,UKROBORONSERVICE State Company,Explosive ordnance disposal or mine clearing services,"366,813.00"
United Arab Emirates,BAKAWI INVEST. & PETROLEUM SER. CO LTD,Construction,"262,809.70"
United Arab Emirates,BAKAWI INVEST. & PETROLEUM SER. CO LTD,Dam maintenance,"295,000.00"
United Arab Emirates,BAKAWI INVEST. & PETROLEUM SER. CO LTD,Reservoir maintenance,"300,000.00"
United Arab Emirates,BLACKSHEEP GROUP FZC,General Management Services,"32,400.00"
United Arab Emirates,BLACKSHEEP GROUP FZC,General Management Services,"32,400.00"
United Arab Emirates,DCS FZE,Airfreight transport,"81,722.69"
United Arab Emirates,Eyat  Roads and Bridges,Construction,"2,859,919.49"
United Arab Emirates,Eyat  Roads and Bridges,Construction,"421,161.98"
United Arab Emirates,Eyat  Roads and Bridges,"Construction contractor, roads","4,493,493.02"
United Arab Emirates,Fulbright & Jaworski L.L.P.,Legal aid,"2,000,000.00"
United Arab Emirates,GOLDEN RELIEF RESOURCES LLC,Bridge construction work,"1,203,436.25"
United Arab Emirates,GOLDEN RELIEF RESOURCES LLC,Sea freight transport,"30,000.00"
United Arab Emirates,Haji Abdul Hai Mohammad BASHIRI,Leasing or Rental Services,"73,200.00"
United Arab Emirates,Haji Abdul Hai Mohammad BASHIRI,Leasing or Rental Services,"36,600.00"
United Arab Emirates,Haji Abdul Hai Mohammad BASHIRI,Leasing or Rental Services,"36,600.00"
United Arab Emirates,HIVISION Technology LLC.,Computer Science,"70,500.00"
United Arab Emirates,HIVISION Technology LLC.,Computer Science,"42,300.00"
United Arab Emirates,MAM FOR ROADS AND BRIDGES,Road construction work,"678,332.40"
United Arab Emirates,RAMADA CHELSEA HOTEL,Management Training,"47,683.92"
United Arab Emirates,RAMADA CHELSEA HOTEL,Specialised management training,"42,507.25"
United Kingdom,ALLEN-VANGUARD LTD,Landmine Clearance (Demining),"42,426.90"
United Kingdom,BPP Learning Media Ltd,Distance learning,"39,115.02"
United Kingdom,Chartered Institute Purchasing & Supply,Distance learning,"63,490.85"
United Kingdom,Chartered Institute Purchasing & Supply,Distance learning,"51,924.88"
United Kingdom,Chartered Institute Purchasing & Supply,Management consultancy,"57,245.22"
United Kingdom,Control Risks Group Limited,Security Services,"300,951.00"
United Kingdom,CRANFIELD UNIVERSITY,Vocational Training,"82,712.00"
United Kingdom,Emma Samman,Individual Consulting Service,"45,000.00"
United Kingdom,G4S Risk Management Ltd,Mine Action,"4,812,495.00"
United Kingdom,G4S Risk Management Ltd,Mine Action,"4,499,395.00"
United Kingdom,G4S Risk Management Ltd,Mine Action,"1,912,998.00"
United Kingdom,G4S Risk Management Ltd,Mine Action,"1,588,056.50"
United Kingdom,G4S Risk Management Ltd,Mine Action,"863,282.02"
United Kingdom,G4S Risk Management Ltd,Mine Action,"633,541.00"
United Kingdom,G4S Risk Management Ltd,Mine Action,"312,208.00"
United Kingdom,Global Network of Civil Society Org.,Procurement Services,"110,000.00"
United Kingdom,GREEN INK PUBLISHING SERVICES LTD.,Procurement Services,"36,920.00"
United Kingdom,Howe Murphy Consulting Limited,Regional Development,"31,500.00"
United Kingdom,Human Recognition Systems Limited,Explosive ordnance disposal or mine clearing services,"99,500.00"
United Kingdom,IIED-Int'l. Inst. for Environment &Devt.,Environmental Management,"50,000.00"
United Kingdom,IIED-Int'l. Inst. for Environment &Devt.,Service Contracts - Individual,"41,999.76"
United Kingdom,International Organisation Development,Telecommunications,"245,644.00"
United Kingdom,LANDMINE ACTION,Mine Action,"485,000.00"
United Kingdom,LANDMINE ACTION,Mine Action,"289,610.37"
United Kingdom,Maplecroft,Regional Development,"50,121.18"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"3,034,626.00"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"2,500,091.00"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"2,189,169.00"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"2,173,338.00"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"2,066,154.00"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"1,958,569.00"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"1,253,583.00"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"1,118,627.00"
United Kingdom,MINE TECH INTERNATIONAL LTD,Mine Action,"1,082,342.00"
United Kingdom,MINES ADVISORY GROUP,Mine Action,"914,992.00"
United Kingdom,MINES ADVISORY GROUP,Mine Action,"335,658.78"
United Kingdom,MINES ADVISORY GROUP,Mine Action,"189,806.00"
United Kingdom,MINES ADVISORY GROUP,Mine Action,"139,669.00"
United Kingdom,MINES ADVISORY GROUP,Mine Action,"127,000.00"
United Kingdom,MRAG LTD.,Environmental Management,"40,784.32"
United Kingdom,OXFORD POLICY MANAGEMENT LIMITED,Procurement Services,"149,962.00"
United Kingdom,SCHOOL OF ORIENTAL AND AFRICAN STUDIES,Environmental Management,"30,000.00"
United Kingdom,STRATEGIC AGENDA LLP,Culture,"30,304.70"
United Kingdom,Taylor and Francis Group,Procurement Services,"33,000.00"
United Kingdom,The Environment & Development Group,Environmental impact assessment,"220,573.70"
United Kingdom,THE HALO TRUST,Explosive ordnance disposal or mine clearing services,"1,320,000.00"
United Kingdom,THE HALO TRUST,Explosive ordnance disposal or mine clearing services,"1,155,000.00"
UNOPS Continued,,,
United Kingdom,THE HALO TRUST,Explosive ordnance disposal or mine clearing services,"660,000.00"
United Kingdom,THE HALO TRUST,Explosive ordnance disposal or mine clearing services,"260,000.00"
United Kingdom,THE HALO TRUST,Explosive ordnance disposal or mine clearing services,"65,000.00"
United Kingdom,THE HALO TRUST,Mine Action,"385,380.00"
United Kingdom,UNITAS COMMUNICATIONS,Procurement Services,"82,400.00"
United Kingdom,UNITAS COMMUNICATIONS,Procurement Services,"39,634.15"
United Kingdom,University of Nottingham,Training,"241,414.00"
United Kingdom,westminster International Ltd,Landmine Clearance (Demining),"57,646.34"
United Kingdom,WILLIS LIMITED,Insurance,"94,496.54"
United Kingdom,WS Atkins International Ltd.,Environmental Management,"44,965.00"
United States,ACADEMY FOR EDUCATION DEVELOPMENT,Travel Service,"30,000.00"
United States,ACROW CORPORATION OF AMERICA,Installation of Equipment,"58,550.00"
United States,AMERICAN EXPRESS TRS,Travel,"75,300.00"
United States,AMERICAN EXPRESS TRS,Travel,"65,025.90"
United States,AMERICAN MUSEUM OF NATURAL HISTORY,Leasing or Rental Services,"68,740.00"
United States,ARROWHEAD FILM & VIDEO,Project Management,"49,973.03"
United States,Bancroft Global Development,Explosive ordnance disposal or mine clearing services,"372,870.00"
United States,Bancroft Global Development,Explosive ordnance disposal or mine clearing services,"189,718.00"
United States,Bancroft Global Development,Mine Action,"99,344.00"
United States,Board of Trustees / UIC Great Lakes Cent,Procurement Services,"110,000.00"
United States,Chaffetz Lindsey LLP,Legal aid,"250,000.00"
United States,COMMUNICATIONS DEVELOPMENT INC. (CDI),Communications,"69,277.00"
United States,Conservation International Foundation,Environmental Management,"90,000.00"
United States,DELOITTE & TOUCHE LLP,Accountancy,"849,270.00"
United States,DESIGN-ONE,Engineering Services,"153,073.11"
United States,DYNCORP INTERNATIONAL LLC,Engineering Services,"169,312.00"
United States,DYNCORP INTERNATIONAL LLC,Engineering Services,"32,912.00"
United States,DYNCORP INTERNATIONAL LLC,Individual Consulting Service,"600,000.00"
United States,DYNCORP INTERNATIONAL LLC,Individual Consulting Service,"146,000.00"
United States,DYNCORP INTERNATIONAL LLC,Individual Consulting Service,"91,718.00"
United States,DYNCORP INTERNATIONAL LLC,Individual Consulting Service,"81,615.00"
United States,DYNCORP INTERNATIONAL LLC,Individual Consulting Service,"37,310.00"
United States,DYNCORP INTERNATIONAL LLC,Technical assistance and advisory services,"62,920.08"
United States,DYNCORP INTERNATIONAL LLC,Telecommunications,"890,511.00"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"62,025.00"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"56,860.00"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"45,250.00"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"45,250.00"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"42,350.00"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"42,350.00"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"39,020.00"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"36,773.64"
United States,DYNCORP INTERNATIONAL LLC,Wages and salaries,"31,430.00"
United States,"EMERGING MARKETS COMMUNICATIONS, INC.",Communication satellites,"34,200.00"
United States,FOREST TRENDS,General Management Services,"300,000.00"
United States,FOREST TRENDS,Procurement Services,"850,000.00"
United States,Gabriele Orlandi,Individual Consulting Service,"47,850.00"
United States,Global Defense Solutions,Management consultancy,"240,000.00"
United States,Health Care Without Harm,General Management Services,"150,000.00"
United States,HOLIDAY INN MANHATTAN VIEW,Procurement Services,"42,400.38"
United States,HUDSON ETHICS CONSULTING,Service Contracts - Individual,"62,382.50"
United States,I.E. HEALTHCARE  I.E. LLC,Travel Service,"34,500.00"
United States,IDG Security,Security Services,"42,900.00"
United States,IDG Security,Security Services,"34,600.00"
United States,Intec Billing Inc.,Operations Support,"217,038.46"
United States,Intec Billing Inc.,Procurement Services,"158,367.40"
United States,Intec Billing Inc.,Project Management,"651,692.00"
United States,Intec Billing Inc.,Project Management,"201,904.35"
United States,Intec Billing Inc.,Special Equipment Maintenance,"363,768.00"
United States,INTERNATIONAL CENTER FOR JOURNALISTS,General Management Services,"56,746.00"
United States,INTERNATIONAL CENTER FOR JOURNALISTS,Procurement Services,"56,241.00"
United States,INTERNATIONAL CENTER FOR JOURNALISTS,Procurement Services,"46,913.00"
United States,International Coastal and Ocean Organiza,Environmental Management,"349,813.00"
United States,International Coastal and Ocean Organiza,Environmental Management,"75,000.00"
United States,International Coastal and Ocean Organiza,Environmental Management,"70,000.00"
United States,International Senior Lawyer Project,Payment,"136,500.00"
United States,Iron Mountain Records Management,Storage,"33,986.22"
United States,IUCN- International Union,Environmental Management,"36,000.00"
United States,Jordi TORRENT,Individual Consulting Service,"37,800.00"
United States,Jordi TORRENT,Individual Consulting Service,"36,000.00"
United States,Lankler Siffert & Wohl LLP,General and National Law,"331,821.71"
United States,Lankler Siffert & Wohl LLP,General and National Law,"72,154.42"
United States,Lax Sebenius LLC,Management Training,"42,139.35"
United States,Lax Sebenius LLC,"Training, other","45,978.00"
United States,MEDICAL CARE DEVELOPMENT INTERNATIONAL,Travel Service,"509,083.00"
United States,MEDICAL CARE DEVELOPMENT INTERNATIONAL,Travel Service,"475,077.00"
United States,MEDICAL CARE DEVELOPMENT INTERNATIONAL,Travel Service,"94,940.00"
United States,MEDICAL CARE DEVELOPMENT INTERNATIONAL,Travel Service,"65,297.00"
United States,Meridian Institute,Trade Related Services; Other,"87,494.00"
United States,Miller Advertising,Advertising,"105,235.79"
United States,MIYAMOTO INTERNATIONAL,Engineering Services,"120,000.00"
United States,MIYAMOTO INTERNATIONAL,Engineering Services,"116,250.00"
United States,MIYAMOTO INTERNATIONAL,Engineering Services,"105,000.00"
United States,MIYAMOTO INTERNATIONAL,Engineering Services,"80,000.00"
United States,MIYAMOTO INTERNATIONAL,Engineering Services,"75,000.00"
United States,MIYAMOTO INTERNATIONAL,Engineering Services,"50,000.00"
United States,MIYAMOTO INTERNATIONAL,Engineering Services,"48,000.00"
United States,MIYAMOTO INTERNATIONAL,Engineering Services,"38,750.00"
United States,MIYAMOTO INTERNATIONAL,Service Industries,"200,000.00"
United States,MORCOM INTERNATIONAL INC.,Transport information systems,"205,648.84"
United States,One Dream Sound Corp.,Conference organizing services,"31,325.00"
United States,Pan American Health Organization Pan,Project Management,"73,450.00"
United States,Procuserve inc,Construction of pre-fabricated buildings,"199,797.97"
United States,PROTECTION ENGINEERING CONSULTANTS/STONE,Construction,"130,768.25"
United States,PROTECTION ENGINEERING CONSULTANTS/STONE,Construction,"94,928.99"
United States,PROTECTION ENGINEERING CONSULTANTS/STONE,Construction,"32,522.14"
United States,REVENUE WATCH INSTITUTE,Supply and demand,"32,000.00"
United States,SAFARILAND LLC,Riots,"61,210.80"
United States,SEARCH FOR COMMON GROUND,General Management Services,"99,000.00"
United States,SEARCH FOR COMMON GROUND,Procurement Services,"60,000.00"
United States,"Synergy International Systems, Inc.",General Building Maintenance,"44,982.00"
United States,"TS 405 LEXINGTON OWNER , L.L.C .",Leasing or Rental Services,"2,623,330.00"
United States,Tumac Lumber Co.,Rural freight transport services,"42,000.00"
United States,"Winbourne & Costas, Inc,",General Management Services,"209,136.00"
United States,WSI-RONCO CONSULTING CORPORATION,Mine Action,"3,381,875.00"
United States,WSI-RONCO CONSULTING CORPORATION,Mine Action,"2,433,267.00"
United States,WSI-RONCO CONSULTING CORPORATION,Mine Action,"1,321,882.00"
United States,WSI-RONCO CONSULTING CORPORATION,Mine Action,"964,072.75"
Viet Nam,Dept. of Natural Resources and Env.,Environmental Management,"71,020.00"
Viet Nam,HOI NONG DAN VIET NAM TINH BAC LIEU,Environmental Management,"35,000.00"
Viet Nam,Vietnam  Administration of Seas & Island,Environmental Management,"99,000.00"
Virgin Islands (British),The Development Initiative Limited,Mine Action,"923,396.00"
Virgin Islands (British),The Development Initiative Limited,Mine Action,"907,362.00"
Virgin Islands (British),The Development Initiative Limited,Mine Action,"827,851.00"
Virgin Islands (British),The Development Initiative Limited,Mine Action,"746,539.00"
Virgin Islands (British),The Development Initiative Limited,Mine Action,"729,024.00"
Virgin Islands (British),The Development Initiative Limited,Mine Action,"441,610.00"
Virgin Islands (British),The Development Initiative Limited,Mine Action,"248,060.00"
Zimbabwe,ALICE CONTRACTORS,Construction,"31,569.79"
Zimbabwe,WaterNet,Environmental Management,"32,828.00"
UNOV,,,
Austria,Bechtle GmbH,Quantum VTL DXi7500 upgrade module incl. 5Tb De duplication license,"54,044.50"
Austria,Bechtle GmbH,Upgrade Novell Zneworks,"54,645.83"
Austria,Bewo GmbH - Hotel Deutschmeister,Hotels,"30,248.70"
Austria,BUEROHANDEL GMBH,Toner for UNOV during 2010.,"30,799.48"
Austria,EVVA SICHERHEITSSYSTEME GMBH,One time preventive maintenance for the turnstylessee Annex B,"55,706.54"
Austria,EVVA SICHERHEITSSYSTEME GMBH,System installation,"34,110.43"
Austria,EXPOXX MESSEBAU GMBH,Rental and constructionJune 2010,"50,795.87"
Austria,G. Voelkl GmbH,Construction - Metal Works VOELKL,"30,219.78"
Austria,Hereschwerke Regeltechnik GmbH,"Construction - Electrical Works, HERESCHWERKE","188,716.24"
Austria,HESS Stahlbau & Montage GmbH,building and construction work,"1,236,263.74"
Austria,HESS Stahlbau & Montage GmbH,Security and construction - additional costs for demolition and excavation,"225,030.22"
Austria,HEWLETT PACKARD GMBH,Provision Hardware and software maintenance for IMIS HP server,"48,074.75"
Austria,HEWLETT PACKARD GMBH,Provision of hardware and software maintenance for IMIS HP server,"48,074.75"
Austria,KAPSCH BUSINESSCOM AG,Yearly maintenance of Video Motion Detection System.,"59,315.59"
Austria,MOBILKOM AUSTRIA,Mobile blackberry communication services,"35,714.29"
Austria,Orange Austria Telecommunication GmbH,Aug-Dec 2010,"64,220.40"
Austria,Orange Austria Telecommunication GmbH,Jan-July 2010,"36,057.69"
Austria,Orange Austria Telecommunication GmbH,Jan-July 2010,"84,134.62"
Austria,Orange Austria Telecommunication GmbH,Mobile BLACKBERRIES - ACA,"54,945.05"
Austria,Orange Austria Telecommunication GmbH,Mobile communication services,"109,890.11"
Austria,Rudolf GmbH,Construction - Metal Works VOELKL,"324,883.24"
Austria,Rudolf Kaiser GmbH & Co KG,dry cleaning and alteration services,"60,435.44"
Austria,SYBASE EDV-SYSTEME,Renewal of Sybase maintenance and support,"34,207.54"
Austria,UNISAN GmbH u. NFG. KG,"Construction - Sanitation Works, UNISAN","94,180.07"
Austria,WNT Telecommunication GmbH,Sept-Dec 2010,"44,036.85"
Austria,WNT Telecommunication GmbH,Sept-Dec 2010 UNIDO share,"46,972.64"
Austria,XEROX AUSTRIA GMBH,High Volume Photocopying Machies Contract extension 01/09-30/11/2010,"32,626.51"
Austria,XEROX AUSTRIA GMBH,High Volume Photocopying machines contract extension 01/06-31/08/2010,"33,981.79"
Austria,XEROX AUSTRIA GMBH,Rental cost for the period 01.03.2010 to 31.05.2010,"33,981.79"
Austria,XEROX AUSTRIA GMBH,Rental of photocopiers,"226,648.35"
Bosnia and Herzegovina,Prism Research,Corruption survey,"39,560.44"
Bosnia and Herzegovina,Prism Research,Household survey on corrutpion in Montenegro,"33,750.00"
Bosnia and Herzegovina,Prism Research,Household survey on curruption in Bosnia-Herzegovina,"33,750.00"
Canada,MDA Geospatial Services Inc.,Satellite imagery,"225,468.16"
China,China Translation & Publication Corporation,Translation,"70,000.00"
China,China Translation & Publication Corporation,Translation into Chinese UNOV's share,"70,000.00"
Egypt,IT Synergy,Database development and maintenance.,"70,000.00"
France,Tredi SA,removal and disposal of hazardous materials,"65,934.07"
Germany,EUROPEAN SPACE IMAGING GMBH,Satellite imagery in Myanmar.,"65,000.00"
Germany,Vaices GmbH,Google Search appliance GB-7007 with 3 yrs suppurt,"46,068.15"
India,IntegriTV,Production of a Training Film on Migrant Smuggling,"131,000.00"
Italy,ARTI GRAPICHE MERONI SRL,Printing of 2000 copies + 300 Box set of the Central Asia Book,"44,505.49"
Italy,awb informatica,Information technology,"50,795.76"
Russian Federation,JSC INTERDIALECT PLUS,Translation into Russian and related typesetting services,"50,000.00"
Slovakia,CREATIVE IMAGES,Printing services,"41,184.37"
Slovakia,INVECON S.R.O.,Journal and Order Forms printing,"38,461.54"
Switzerland,GLANZMANN,Envelopes - 2010 First Day Covers,"112,266.48"
United States of America,Dalberg Global Development Advisors,"UNOV Contract No. 10.576, UN.GIFT Project Evaluation","255,000.00"
UN / PD,,,
Afghanistan,AFAQ CONSTRUCTION CO.LTD,"Construction services,","1,698,577.17"
Afghanistan,AHMAD SHAH,Real estate services,"42,000.00"
Afghanistan,AL HOOTI CONSTRUCTION LLC,"Construction services,","179,179.13"
Afghanistan,AMIRI NAZARI CONSTRUCTION LTD. (ANCL),"Construction services,","133,013.60"
Afghanistan,"Arian Mutahed Construction & Supply Company, Kandahar","Construction services,","158,986.00"
Afghanistan,"ASMAN-ABI CONSTRUCTION, SERVICES & SUPPLY COMPANY",Security services,"142,794.58"
Afghanistan,BEHSAZAN BALKH ROAD & CONSTRUCTION CO.,"Construction services,","327,547.04"
Afghanistan,DR. AHMAD MOSHAHED,Real estate services,"30,000.00"
